"","Table 2#4#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214","F215","F216","F217","F218","F219"
"939","105","        Men's and boys' clothing (11)","DMBCRG3",114.212,114.16,113.512,113.43,113.695,113.16,112.71,112.69,113.02,113.329,112.979,112.952,113.194,113.497,113.908,113.667,113.738,113.206,112.996,112.825,112.356,113.182,114.234,113.746,114.565,113.092,112.788,114.89,115.12,114.196,114.431,114.378,114.809,114.307,114.2,114.829,114.356,113.157,113.649,112.783,112.346,112.664,112.972,113.905,113.233,113.698,114.057,112.596,112.338,112.855,112.338,113.458,113.285,113.63,113.027,111.735,112.855,113.113,112.424,113.63,113.372,112.941,112.51,111.649,112.165,111.907,111.476,111.907,111.649,110.012,110.701,110.615,110.356,110.012,108.72,108.547,109.15,108.806,108.203,107.513,107.083,107.513,107.169,106.135,106.221,105.963,106.48,106.049,105.015,104.671,104.843,105.015,104.068,103.551,103.637,103.12,102.172,102,102.517,101.828,100.966,100.794,100.966,100.535,101.742,101.914,102.172,102,101.655,101.828,101.311,101.052,101.569,102.258,102.345,101.052,100.622,99.76,100.191,100.535,101.142,101.233,101.236,101.067,100.984,100.21,99.265,99.783,98.578,98.838,99.097,98.753,98.925,98.064,98.495,99.012,98.236,98.322,98.15,98.236,98.753,98.15,97.633,98.064,96.955,96.318,96.137,96.25,95.99,96.221,97.371,96.374,96.916,97.047,97.333,97.284,97.349,97.795,97.532,97.734,97.953,97.315,97.296,97.245,97.164,97.191,97.079,96.412,97.488,99.676,99.9,98.279,98.499,97.965,97.225,97.65,97.28,97.011,96.738,96.498,96.603,96.269,95.93,95.421,95.735,97.532,97.09,96.991,96.643,96.423,96.13,95.844,96.8,95.933,95.279,95.249,96.652,99.122,100.847,100.661,100.434,101.001,102.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","106","        Children's and infants' clothing (12)","DCICRG3",115.21,111.729,111.941,111.89,109.285,106.699,108.056,112.23,114.718,113.073,111.439,111.345,113.481,115.725,115.795,116.51,113.71,112.645,109.145,108.86,115.313,112.177,110.645,111.029,111.365,109.235,111.382,115.032,115.534,114.534,112.904,109.256,108.793,108.546,108.272,108.381,106.78,106.196,106.23,106.999,108.14,106.818,106.72,108.877,107.879,110.912,111.694,110.657,111.428,108.858,106.803,108.344,108.43,109.115,111.513,111.77,112.199,112.027,111.856,113.569,114.425,114.511,113.655,112.284,112.284,112.884,112.37,110.4,109.629,110.229,109.8,109.287,109.715,111,111.256,111.513,111.342,110.4,110.229,110.143,110.743,110.486,110.914,109.629,108.687,109.115,109.458,109.115,108.344,108.344,108.43,108.43,107.574,107.317,107.231,107.402,105.604,104.747,104.319,104.148,104.919,104.662,104.148,105.432,105.861,105.09,103.634,102.52,102.777,102.435,102.606,101.75,100.294,100.893,101.236,100.294,101.664,101.15,101.493,101.835,102.442,101.174,100.062,102.301,101.794,101.198,99.838,99.238,98.561,97.616,97.278,98.994,98.736,99.679,99.936,99.593,100.536,99.936,101.308,101.222,99.593,100.193,99.165,98.394,97.777,98.454,99.344,97.158,96.69,97.087,96.553,96.493,97.175,98.212,98.732,98.216,98.792,98.798,97.675,97.76,97.606,96.861,96.836,95.566,96.855,97.314,97.749,97.168,97.415,96.855,97.33,98.347,97.336,98.929,98.469,99.094,99.311,98.202,97.93,97.326,98.161,97.481,97.71,97.813,97.676,98.07,100.184,98.667,97.674,95.934,96.86,97.271,95.429,93.886,94.024,94.331,94.934,95.535,98.993,99.816,99.554,98.766,99.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","107","      Other clothing materials and footwear (13 and 17)","DOCCRG3",107.999,108.017,108.652,108.608,107.773,107.726,107.725,108.13,109.335,108.481,107.903,106.87,106.524,107.683,109.08,107.742,108.177,108.272,107.723,106.13,107.276,106.882,106.762,106.57,106.457,106.575,106.716,106.954,107.18,106.059,106.383,106.735,106.971,107.54,106.438,106.859,106.956,105.447,104.504,104.387,105.506,106.119,105.625,106.108,105.903,104.475,104.967,104.383,104.24,103.161,103.359,103.784,102.768,102.64,103.273,102.226,101.754,101.48,101.741,101.305,101.222,101.233,101.607,101.753,101.808,101.541,100.112,99.887,101.92,100.82,101.033,101.384,101.093,101.489,101.475,100.241,100.455,100.082,101.28,100.955,100.321,100.58,99.813,99.07,97.649,98.936,100.162,100.031,100.593,99.668,99.721,99.4,98.842,99.066,99.123,99.024,99.676,98.871,97.135,96.539,96.757,97.826,98.676,97.818,97.505,97.766,97.838,97.302,96.709,96.756,97.312,97.588,97.545,97.502,96.624,97.539,98.757,98,98.414,98.821,99.231,99.637,99.163,99.461,99.618,99.998,99.927,100.691,101.839,101.206,99.869,99.361,101.217,100.777,101.069,100.992,101.37,100.807,99.659,99.934,100.415,100.4,100.082,100.562,100.279,100.016,99.624,98.845,98.987,98.885,99.688,99.459,99.19,99.359,100.051,99.614,99.891,100.17,100.237,100.962,101.016,101.16,101.91,100.923,100.763,100.961,101.406,101.176,100.878,101.724,102.048,102.517,102.698,102.828,103.507,103.747,103.828,104.047,104.524,104.861,104.972,104.597,103.866,103.923,103.934,104.31,104.101,103.95,104.321,104.647,103.612,103.567,104.456,104.125,103.984,103.357,104.789,105.192,105.042,105.613,105.669,104.852,104.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","108","        Clothing materials","DCSMRG3",115.147,114.497,123.069,119.474,118.804,120.672,121.201,124.187,123.984,122.643,120.215,119.941,120.286,118.377,120.835,122.653,121.972,123.242,126.167,121.058,121.058,121.952,118.468,114.731,115.909,115.046,117.229,116.549,113.928,113.309,114.172,112.506,110.963,111.42,110.16,109.236,108.253,108.176,108.624,109.083,109.345,107.532,105.118,105.489,106.909,106.679,105.413,105.719,103.779,104.425,107.119,105.826,103.24,103.563,103.994,103.994,103.671,103.994,103.455,102.593,102.464,103.563,104.512,104.468,103.305,103.703,105.438,105.471,104.63,103.973,103.843,102.583,102.723,103.973,102.873,103.315,103.154,102.184,105.04,104.673,105.137,105.654,104.512,103.671,102.669,103.908,104.382,103.693,104.145,104.522,104.274,103.121,103.455,104.318,102.496,101.451,102.27,101.516,101.839,100.761,99.791,101.085,100.761,101.085,100.869,101.3,102.162,101.947,101.947,101.623,102.054,102.701,102.162,100.761,100.977,102.162,101.516,101.3,102.701,102.162,100.765,99.268,99.91,100.89,100.995,101.107,101.209,99.497,99.815,99.376,98.516,98.732,98.517,98.625,98.517,98.517,99.595,99.056,98.732,99.379,99.81,99.595,99.379,99.81,99.269,97.92,97.992,93.883,94.839,96.535,94.764,94.688,93.472,93.403,93.995,93.685,94.614,95.635,95.16,94.956,95.408,94.977,96.295,95.876,96.248,96.499,95.878,95.647,95.332,96.719,95.949,97.299,97.527,98.132,98.731,100.043,100.009,98.939,100.749,100.14,100.944,100.965,102.692,102.789,101.462,101.197,98.858,99.237,100.952,101.781,100.455,101.901,103.626,103.95,104.224,103.551,104.14,104.358,102.372,102.58,102.588,104.646,105.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","109","        Standard clothing issued to military personnel","DMICRG3",98.647,98.807,98.886,98.966,99.126,99.046,99.205,99.126,99.445,99.524,99.046,99.205,99.524,99.684,99.764,99.684,99.604,99.843,99.764,99.524,99.923,100.083,100.003,100.083,99.843,99.843,99.923,99.764,99.923,100.003,100.082,100.242,100.242,100.242,100.321,100.321,100.799,100.719,100.64,100.719,100.719,100.799,100.799,100.719,101.038,101.197,101.038,101.117,101.356,101.277,101.197,101.197,101.356,101.117,101.038,101.117,101.117,101.038,101.038,101.436,101.356,101.436,101.595,101.356,101.277,101.356,101.595,101.515,101.595,101.595,101.515,101.515,101.356,101.436,101.117,101.117,101.038,100.879,100.879,101.038,100.879,100.719,100.799,100.56,100.48,100.082,99.764,99.525,99.764,99.923,99.764,99.684,99.843,99.923,99.923,100.162,100.162,100.003,100.242,100.162,100.003,99.923,99.764,100.082,100.242,100.321,100.242,100.162,100.003,99.764,99.843,99.923,100.003,99.684,99.525,99.605,100.162,100.321,100.48,100.56,100.325,100.249,99.934,99.857,99.939,100.021,99.864,100.024,100.424,99.947,99.789,99.709,99.868,100.028,100.107,100.187,100.267,100.187,100.107,100.346,100.267,100.506,100.585,100.585,100.983,101.143,101.063,101.143,101.063,101.063,101.143,101.143,101.143,101.222,101.302,101.302,101.382,101.302,101.541,101.78,101.7,101.621,101.78,101.939,102.258,102.576,102.735,102.815,102.974,103.054,103.054,102.974,102.895,102.895,102.735,102.815,102.974,103.134,103.054,103.054,102.974,102.895,102.895,103.134,103.054,103.054,103.134,103.213,103.054,103.213,103.452,103.612,104.01,104.806,105.204,105.523,105.603,105.842,106.316,106.158,106.949,106.474,106.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","110","        Shoes and other footwear","DSHURG3",107.575,107.648,107.64,107.869,107.008,106.809,106.761,106.978,108.297,107.48,107.042,105.942,105.531,106.953,108.269,106.678,107.198,107.209,106.414,105.062,106.297,105.804,105.927,105.998,105.782,105.969,105.966,106.277,106.714,105.546,105.827,106.331,106.703,107.285,106.189,106.722,106.908,105.285,104.228,104.055,105.242,106.047,105.7,106.197,105.861,104.329,104.964,104.305,104.305,103.082,103.082,103.652,102.755,102.592,103.245,102.103,101.614,101.287,101.614,101.206,101.124,101.043,101.369,101.532,101.695,101.369,99.656,99.412,101.695,100.553,100.798,101.287,100.961,101.287,101.369,99.983,100.227,99.901,100.961,100.635,99.901,100.146,99.412,98.678,97.21,98.515,99.82,99.738,100.309,99.249,99.33,99.086,98.433,98.596,98.841,98.841,99.493,98.678,96.721,96.15,96.476,97.536,98.515,97.536,97.21,97.454,97.454,96.884,96.231,96.313,96.884,97.128,97.128,97.21,96.231,97.128,98.515,97.699,98.025,98.515,99.085,99.656,99.086,99.33,99.494,99.901,99.819,100.799,102.022,101.37,99.983,99.412,101.451,100.961,101.287,101.206,101.532,100.961,99.738,99.983,100.472,100.472,100.146,100.635,100.366,100.18,99.749,99.214,99.294,99.059,100.052,99.812,99.608,99.793,100.497,100.05,100.283,100.514,100.618,101.411,101.436,101.619,102.328,101.292,101.091,101.289,101.818,101.588,101.29,102.103,102.508,102.914,103.092,103.188,103.88,104.044,104.132,104.444,104.826,105.24,105.307,104.902,103.988,104.036,104.139,104.563,104.512,104.32,104.596,104.889,103.869,103.716,104.546,104.158,103.983,103.352,104.851,105.268,105.247,105.851,105.905,104.881,104.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","111","    Gasoline and other energy goods","DGOERG3",51.187,51.031,50.633,50.621,51.071,51.317,50.931,50.402,49.827,49.869,48.948,49.862,51.587,51.564,52.947,55.341,55.685,53.823,53.572,53.14,53.206,54.355,55.227,56.512,56.791,56.69,55.484,54.166,52.218,51.666,51.522,53.697,54.475,54.282,53.196,52.75,50.711,49.05,47.142,46.058,46.888,47.496,47.432,46.401,46.017,46.345,45.752,44.718,44.397,43.593,44.837,50.057,49.393,49.068,51.076,53.644,55.545,55.76,55.275,58.018,59.154,62.38,67.792,64.138,62.948,68.322,67.787,64.463,68.798,68.214,67.906,67.39,67.329,66.383,64.543,65.602,70.929,69.554,63.017,61.771,66.743,60.254,54.133,51.582,52.075,51.597,55.422,59.245,59.475,59.632,60.471,61.085,61.55,64.247,63.933,63.882,69.978,76.063,75.944,68.735,61.6,61.881,64.285,69.622,74.06,69.696,69.493,71.182,75.748,76.954,77.034,75.118,78.652,81.45,80.573,80.473,82.312,88.36,91.756,90.116,86.887,89.58,91.334,93.885,87.799,87.993,96.007,105.762,126.919,121.88,107.342,104.611,110.917,109.4,107.935,114.319,116.044,116.178,122.708,126.927,113.851,102.215,103.773,110.868,107.724,109.714,116.961,120.072,125.077,124.368,125.282,122.408,126.514,127.315,139.262,142.098,143.765,145.492,148.776,149.076,154.587,167.183,176.216,168.014,167.684,146.267,103.149,85.127,88.395,95.584,91.073,91.58,94.169,107.927,110.198,116.557,118.234,119,122.5,122.991,128.406,127.846,126.343,125.342,119.69,113.218,119.424,122.421,125.19,130.884,131.905,140.213,145.781,152.747,161.179,166.355,162.894,152.786,159.208,161.736,166.218,161.666,158.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","112","      Motor vehicle fuels, lubricants, and fluids (59)","DMFLRG3",52.331,52.175,51.722,51.711,52.16,52.383,51.93,51.338,50.708,50.838,49.834,50.763,52.273,52.315,53.723,56.125,56.599,54.74,54.514,53.999,53.927,54.807,55.692,57.03,57.395,57.384,56.221,54.876,52.733,52.144,52.062,54.535,55.443,55.232,54.032,53.549,51.45,49.709,47.604,46.442,47.34,48.045,47.969,46.861,46.554,46.976,46.376,45.339,45.044,44.193,45.534,51.229,50.385,49.93,52.015,54.73,56.611,56.752,56.111,58.927,59.872,61.887,68.612,64.842,63.535,69.351,68.614,64.914,69.03,68.288,67.893,67.198,67.281,66.542,64.803,66.031,71.893,70.303,63.268,61.934,67.281,60.467,53.982,51.526,52.214,51.779,55.874,59.902,60.096,60.242,61.101,61.716,62.174,64.993,64.545,64.35,70.592,76.472,75.755,68.841,61.366,61.798,64.448,70.284,75.269,70.563,70.149,71.851,76.299,77.67,77.786,75.739,79.323,82.193,81.191,80.892,82.735,88.78,92.004,90.415,87.022,89.809,91.372,93.926,87.434,87.475,95.759,105.985,127.65,122.231,107.068,104.269,110.787,109.266,107.735,114.327,115.976,116.071,123.028,127.464,113.79,101.658,103.345,110.655,107.546,109.485,117.033,120.213,125.509,124.735,125.54,122.482,126.639,127.24,138.93,141.701,143.255,145.029,147.627,147.565,152.654,165.076,174.417,166.765,167.111,145.584,101.118,82.923,86.763,94.607,90.177,90.635,93.457,107.772,110.219,116.647,118.453,119.086,122.248,122.758,128.009,127.613,125.971,124.743,118.865,112.233,118.972,122.087,124.965,130.649,131.379,139.803,145.131,152.025,160.401,165.546,161.939,151.466,158.415,161.136,165.954,161.163,157.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","113","        Gasoline and other motor fuel","DGASRG3",52.039,51.867,51.397,51.391,51.854,52.071,51.603,50.989,50.347,50.482,49.453,50.391,51.905,51.937,53.384,55.865,56.352,54.444,54.205,53.679,53.606,54.504,55.413,56.781,57.165,57.161,55.972,54.598,52.404,51.808,51.728,54.26,55.19,54.974,53.751,53.256,51.116,49.34,47.19,46.008,46.933,47.644,47.571,46.433,46.118,46.54,45.922,44.863,44.557,43.688,45.067,50.841,49.976,49.517,51.657,54.408,56.298,56.411,55.747,58.608,59.579,61.623,68.47,64.638,63.323,69.232,68.468,64.698,68.894,68.163,67.755,67.039,67.141,66.375,64.586,65.864,71.831,70.2,63.017,61.642,67.058,60.141,53.55,51.046,51.71,51.25,55.389,59.477,59.655,59.808,60.674,61.285,61.755,64.638,64.178,63.973,70.309,76.288,75.572,68.572,60.98,61.387,64.036,69.946,75.013,70.258,69.849,71.587,76.083,77.463,77.565,75.47,79.115,82.019,81,80.695,82.56,88.704,91.974,90.39,86.944,89.782,91.34,93.92,87.282,87.401,95.988,106.463,128.603,122.778,107.116,104.201,110.857,109.27,107.683,114.39,115.987,116.089,123.185,127.678,113.651,101.231,102.921,110.397,107.242,109.208,116.938,120.173,125.576,124.809,125.55,122.425,126.641,127.252,139.129,141.92,143.418,145.206,147.779,147.734,152.935,165.596,175.103,167.17,167.37,145.115,99.872,81.46,85.481,93.53,89.075,89.517,92.375,106.912,109.425,115.969,117.809,118.454,121.655,122.157,127.45,127.008,125.364,124.085,118.106,111.353,118.146,121.298,124.167,129.946,130.705,139.263,144.652,151.648,160.121,165.256,161.527,150.882,157.846,160.552,165.407,160.574,156.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","114","        Lubricants and fluids","DLUBRG3",69.248,69.76,69.991,69.686,69.53,69.968,70.129,70.533,70.417,70.504,70.475,70.763,71.691,72.071,71.921,71.328,71.529,71.869,71.863,71.714,71.708,71.956,71.875,71.904,71.431,71.08,71.362,71.541,72.157,72.105,72.14,71.696,71.558,71.581,71.564,71.708,71.679,71.643,71.55,71.242,70.926,71.364,71.206,71.414,71.328,71.572,71.658,71.564,71.729,71.619,70.47,71.017,71.51,71.729,71.236,71.729,72.221,72.495,72.495,72.33,72.445,73.572,74.224,75.186,74.973,75.931,76.385,76.5,76.582,75.881,76.724,77.545,76.828,78.146,80.007,79.438,79.87,80.171,80.587,81.249,82.523,82.622,82.655,82.469,83.213,83.339,83.678,83.328,84.154,83.514,83.689,84.477,84.4,83.497,84.077,84.427,84.493,84.696,85.21,85.358,84.947,85.675,85.861,86.031,86.528,87.349,87.913,87.672,88.142,88.093,88.597,89.324,89.16,90.178,90.495,90.851,91.595,92.219,93.668,93.154,94.431,95.389,96.74,96.242,98.091,98.166,99.452,102.084,101.694,103.976,105.962,106.596,107.82,109.984,111.038,111.596,115.508,115.491,116.551,118.365,120.988,121.715,122.955,122.621,123.017,124.625,124.335,125.3,125.474,123.823,126.576,126.039,127.204,127.576,130.245,131.425,134.715,135.251,139.356,139.29,140.188,142.57,146.487,150.792,151.335,159.112,162.422,162.906,164.027,164.548,163.425,162.501,161.518,159.021,159.055,158.433,158.992,159.291,159.211,159.745,160.122,162.663,161.729,165.401,166.789,167.858,168.187,167.437,170.78,170.944,170.622,169.963,170.259,169.467,170.557,175.032,179.29,180.857,186.951,191,193.22,191.59,192.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","115","      Fuel oil and other fuels (29)","DFULRG3",40.1,39.948,39.986,39.973,40.411,40.811,40.93,40.887,40.764,40.142,39.895,40.671,43.764,43.312,44.457,46.685,46.018,44.216,43.781,44.048,45.207,48.436,49.207,50.023,49.593,48.716,47.174,46.187,45.968,45.754,45.088,44.67,44.338,44.306,44.193,44.067,42.609,41.718,41.606,41.242,41.432,41.164,41.2,40.881,39.796,39.261,38.753,37.783,37.247,36.867,37.212,38.255,39.076,39.849,41.151,42.349,44.342,45.149,46.12,48.172,51.24,66.274,58.036,55.826,55.91,56.944,58.276,58.638,65.056,66.107,66.685,67.907,66.412,63.45,60.643,60.039,59.948,60.706,59.352,58.993,60.052,57.012,54.807,51.285,49.732,48.82,49.802,51.53,52.117,52.391,53.011,53.616,54.16,55.639,56.631,57.939,62.394,70.449,77.004,66.621,63.341,61.923,61.563,61.564,60.208,59.436,61.453,62.978,68.649,68.079,67.68,67.256,70.138,72.055,72.66,74.849,76.646,82.702,88.278,86.059,85.041,86.558,90.741,93.179,92.694,95.156,99.593,102.561,116.225,116.556,111.703,109.992,112.925,111.545,111.126,114.232,117.035,117.683,117.75,118.743,114.67,110.539,110.259,113.928,110.219,112.917,115.807,117.765,118.309,118.53,121.122,121.139,124.449,128.486,144.611,148.528,152.072,153.034,167.952,174.678,187.501,202.904,205.468,187.577,176.22,157.88,135.572,119.604,113.814,111.265,105.322,106.609,105.837,111.361,110.839,116.05,115.659,118.45,127.045,127.291,135.251,132.24,132.826,135.453,133.362,129.288,127.236,128.333,129.421,135.317,140.877,147.523,156.759,164.937,174.347,179.89,178.903,175.297,172.34,171.554,170.364,169.764,174.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","116","        Fuel oil","DOILRG3",39.099,38.904,38.973,38.937,39.393,39.822,39.928,39.886,39.784,39.091,38.808,39.693,42.944,42.403,43.647,46.119,45.399,43.474,42.961,43.243,44.5,47.841,48.518,48.93,48.454,47.709,46.188,45.282,45.12,44.935,44.195,43.771,43.363,43.309,43.128,43.043,41.514,40.524,40.384,39.961,40.154,39.842,39.862,39.524,38.374,37.831,37.296,36.316,35.76,35.39,35.807,36.965,37.845,38.632,40.115,41.365,43.496,44.191,45.256,47.526,51,67.908,57.902,55.355,55.355,56.42,57.856,58.18,64.943,65.962,66.472,67.584,64.943,62.025,59.292,58.875,58.829,59.755,58.366,58.041,59.246,55.911,53.548,49.842,48.267,47.295,48.36,50.213,50.815,51.093,51.788,52.436,52.992,54.521,55.586,57.022,62.025,70.548,77.08,65.731,62.303,60.589,60.126,60.218,58.829,58.041,60.265,61.886,67.676,66.981,66.657,66.379,69.436,71.428,72.031,74.208,76.153,82.453,88.428,85.927,84.935,86.671,91.187,93.611,92.999,95.682,100.602,103.835,117.935,117.694,112.445,110.446,113.438,111.755,111.148,114.279,117.083,117.598,117.457,118.579,114.326,110.119,110.072,113.952,109.967,112.888,115.958,118.009,118.553,118.843,121.62,121.743,125.417,129.662,146.93,150.994,154.435,155.618,172.119,180.049,194.473,211.585,213.63,193.228,180.557,160.518,136.423,119.214,112.926,110.224,104.097,105.791,105.09,110.925,110.54,116.04,115.644,118.246,126.95,126.958,134.711,131.467,132.365,135.451,133.532,129.301,127.219,128.313,129.319,135.342,141.066,147.924,157.987,167.084,177.405,183.037,181.554,177.556,174.484,173.736,172.448,171.618,176.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","117","        Other fuels","DLPFRG3",49.195,49.435,49.179,49.349,49.631,49.82,50.135,50.142,49.877,49.89,50.069,50.017,52.003,52.482,52.854,53.042,52.739,51.934,52.201,52.407,52.86,55.394,56.964,61.013,60.769,58.606,56.842,55.186,54.477,53.972,53.849,53.395,53.663,53.742,54.221,53.726,52.982,53.014,53.118,53.196,53.296,53.446,53.656,53.595,53.303,53.006,52.935,52.262,52.136,51.801,51.591,51.675,52.052,52.849,52.849,53.603,54.274,55.615,55.866,56.788,58.087,64.332,64.416,62.781,62.614,63.242,64.374,65.338,68.313,68.649,69.235,71.247,80.425,77.24,73.804,71.457,70.954,70.325,69.11,68.313,67.936,67.182,66.26,64.583,63.452,63.284,63.368,63.745,64.206,64.542,64.667,64.919,65.212,65.925,66.637,68.062,69.864,75.312,82.186,78.12,74.977,76.193,77.408,76.821,75.983,75.438,75.564,76.109,80.384,81.222,80.3,78.917,80.509,82.018,82.814,85.455,86.251,90.568,92.957,93.879,92.955,93.085,95.04,97.492,98.137,99.198,99.811,100.125,109.039,114.374,111.811,111.515,111.728,112.068,112.154,113.26,114.707,115.899,117.644,117.346,116.154,114.324,112.494,114.494,114.082,114.523,116.089,118.549,120.374,120.518,121.274,121.165,122.427,127.21,133.242,136.526,140.803,140.432,142.784,142.777,145.11,148.682,153.701,153.072,150.839,145.836,139.641,136.1,135.275,133.482,128.961,121.836,118.994,118.451,115.708,115.601,115.071,120.499,127.034,130.429,141.44,142.539,139.073,136.141,132.052,130.054,127.976,128.643,130.432,134.193,137.22,140.719,144.399,145.248,146.853,145.765,146.234,145.005,145.337,145.481,146.136,148.285,150.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","118","    Other nondurable goods","DONGRG3",83.009,83.195,83.11,83.271,83.517,83.659,83.961,84.273,84.395,84.554,84.785,84.758,84.813,85.152,85.312,85.398,85.515,85.235,85.447,85.564,85.703,85.723,85.802,85.872,85.959,86.084,86.255,86.691,86.685,86.385,86.422,86.18,86.219,86.444,86.516,86.409,86.818,87.417,86.902,87.664,87.938,87.576,88.013,88.045,88.499,88.55,88.314,90.017,91.027,90.873,90.445,91.174,91.043,91.272,91.612,91.445,92.13,92.109,91.908,91.946,92.112,92.309,92.813,93.73,93.372,93.226,93.82,93.746,93.993,93.69,94.241,93.984,94.473,94.694,94.594,95.354,95.031,95.412,96.131,95.736,96.487,96.127,96.731,96.287,96.442,96.915,96.446,97.444,96.957,97.396,97.416,97.492,97.647,97.305,97.281,97.251,97.308,97.151,97.1,97.367,97.118,97.15,97.615,97.596,97.519,97.38,97.314,97.548,97.704,98.035,98.281,98.404,98.494,98.459,98.394,98.456,98.715,99.076,99.076,98.969,99.23,99.389,99.331,99.321,99.737,99.76,100.054,100.166,100.333,100.626,100.892,101.16,101.338,101.491,101.795,101.939,102.135,102.33,102.288,102.388,102.785,102.762,102.413,102.544,103.126,103.167,103.149,103.189,103.214,103.275,103.499,103.642,103.839,104.165,104.359,104.678,104.947,105.141,105.613,105.796,105.731,106.002,106.124,106.35,106.688,106.865,107.05,107.307,107.632,108.061,109.439,110.841,110.987,111.157,111.502,111.629,112.074,112.13,112.037,112.001,112.288,112.515,112.66,112.487,112.429,112.6,112.809,113.059,113.103,113.048,113.182,113.28,113.502,113.826,114.024,114.361,114.425,114.515,114.591,114.752,115.053,115.14,115.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
