"","Table 2#4#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208"
"247","239","          Alcohol in purchased meals","DAPMRG3",13.039,13.409,13.622,13.723,13.963,13.85,13.921,13.792,13.892,14.063,14.177,14.32,14.319,14.403,14.488,14.545,14.589,14.773,14.745,14.859,14.874,14.973,14.944,14.888,15.115,14.928,15.029,15.2,15.043,15.184,15.428,15.571,16.037,16.409,16.594,16.865,17.049,17.219,17.504,17.673,17.858,18.087,18.299,18.598,18.813,19.367,19.708,20.091,20.618,20.646,20.944,21.045,21.115,21.343,21.528,21.613,21.797,22.025,22.125,22.449,22.922,23.318,24.254,24.828,25.267,25.581,25.836,26.121,26.464,26.86,27.257,27.629,27.94,28.152,28.452,28.907,29.256,30.207,30.962,31.544,32.284,32.818,33.186,33.625,34.385,35.051,35.627,36.164,37.303,38.137,38.782,39.045,39.577,40.023,40.648,41.22,41.708,42.122,42.227,42.878,43.562,44.116,44.727,45.21,45.634,46.384,46.935,48.45,49.13,49.578,50.182,50.422,50.902,51.452,52.19,52.593,53.519,54.431,55.168,55.595,56.207,57.125,57.848,58.436,59.105,59.876,60.721,61.129,64.1,65.028,65.834,65.978,66.325,67.294,67.716,68.205,68.62,69.227,69.627,69.76,70.419,70.784,70.851,71.345,71.716,72.58,73.18,73.551,74.104,74.978,75.307,76.087,76.723,77.256,78.025,78.613,79.325,79.257,80.128,80.726,81.292,81.875,82.6,82.967,83.577,83.913,85.305,85.965,86.564,87.59,88.488,89.364,89.986,90.71,91.184,92.129,92.755,93.137,93.597,94.552,95.186,96.297,97.381,98.198,99.012,99.588,100.202,101.167,102.358,103.738,104.976,105.447,106.646,108.309,109.67,110.426,111.538,113.101,114.068,115.03,115.724,116.486,116.908,117.96,118.394
"248","240","        Food furnished to employees (including military) (103)","DFOORG3",13.467,13.597,13.725,13.799,13.909,13.983,14.038,14.11,14.186,14.258,14.35,14.459,14.532,14.642,14.752,14.844,14.955,15.009,15.046,15.138,15.212,15.286,15.304,15.359,15.434,15.545,15.694,15.862,16.048,16.251,16.468,16.686,16.9,17.116,17.278,17.481,17.703,17.941,18.217,18.474,18.711,18.988,19.334,19.754,20.119,20.561,20.797,21.016,21.329,21.57,21.824,22.007,22.175,22.431,22.672,22.932,23.191,23.837,24.579,25.716,26.271,27.042,27.848,28.597,29.287,29.71,30.164,30.811,31.292,31.786,32.312,32.698,33.275,34.197,34.843,35.312,35.948,36.866,37.899,38.78,39.815,41.049,42.032,43.053,44.094,45.043,45.954,47.062,48.317,49.205,49.985,50.654,51.181,51.757,52.479,53.017,53.552,54.092,54.45,55.063,55.714,56.29,56.791,57.204,57.775,58.437,58.954,59.384,59.881,60.597,61.133,61.724,62.381,62.84,63.418,63.972,64.561,65.255,66.024,66.649,67.46,68.19,68.929,69.66,70.488,71.431,72.08,72.712,73.159,73.754,74.331,74.708,74.993,75.218,75.466,75.726,76.111,76.483,76.789,77.048,77.275,77.61,77.9,78.347,78.813,79.267,79.663,80.076,80.443,80.973,81.544,82.304,82.845,83.194,83.701,84.32,84.325,85.092,85.267,86.011,86.512,86.764,86.989,87.833,88.197,87.916,88.225,87.943,88.112,88.901,89.436,89.438,89.75,90.623,91.748,92.873,93.881,94.358,95.173,95.707,96.439,97.227,97.455,98.47,99.146,99.927,99.917,101.01,101.846,102.854,104.086,104.841,105.706,106.7,107.346,107.717,108.685,109.86,112.126,113.77,115.139,115.557,115.211,116.64,117.587
"249","241","          Food supplied to civilians","DCFDRG3",13.463,13.592,13.721,13.793,13.902,13.977,14.031,14.104,14.18,14.252,14.343,14.453,14.526,14.636,14.747,14.839,14.949,15.004,15.039,15.133,15.206,15.28,15.298,15.352,15.426,15.536,15.683,15.848,16.031,16.233,16.452,16.674,16.893,17.114,17.279,17.481,17.701,17.937,18.214,18.47,18.709,18.986,19.334,19.754,20.121,20.563,20.8,21.02,21.332,21.572,21.828,22.01,22.177,22.433,22.671,22.928,23.182,23.826,24.564,25.699,26.25,27.02,27.826,28.578,29.273,29.698,30.154,30.797,31.274,31.77,32.302,32.705,33.304,34.239,34.885,35.344,35.956,36.855,37.879,38.759,39.802,41.042,42.029,43.051,44.09,45.037,45.948,47.057,48.312,49.201,49.981,50.651,51.177,51.754,52.478,53.019,53.559,54.101,54.46,55.073,55.723,56.298,56.799,57.213,57.787,58.45,58.969,59.399,59.898,60.615,61.15,61.738,62.392,62.848,63.423,63.973,64.56,65.251,66.019,66.644,67.457,68.188,68.929,69.661,70.49,71.433,72.082,72.714,73.162,73.756,74.333,74.709,74.994,75.218,75.465,75.725,76.109,76.482,76.788,77.049,77.277,77.611,77.901,78.343,78.804,79.256,79.652,80.067,80.439,80.974,81.547,82.307,82.847,83.195,83.702,84.32,84.325,85.091,85.266,86.01,86.511,86.764,86.989,87.833,88.198,87.917,88.226,87.945,88.114,88.901,89.435,89.435,89.744,90.616,91.741,92.866,93.877,94.355,95.171,95.705,96.436,97.223,97.448,98.46,99.134,99.92,99.918,101.015,101.858,102.87,104.108,104.866,105.735,106.735,107.388,107.768,108.748,109.93,112.204,113.85,115.22,115.637,115.291,116.722,117.669
"250","242","          Food supplied to military","DMFDRG3",13.464,13.593,13.719,13.795,13.905,13.978,14.034,14.105,14.181,14.251,14.344,14.454,14.527,14.639,14.748,14.839,14.95,15.003,15.043,15.132,15.208,15.282,15.298,15.354,15.427,15.536,15.685,15.85,16.033,16.236,16.456,16.675,16.895,17.113,17.278,17.482,17.701,17.94,18.213,18.473,18.709,18.987,19.332,19.755,20.118,20.563,20.799,21.018,21.332,21.574,21.826,22.009,22.182,22.435,22.68,22.934,23.191,23.828,24.564,25.692,26.253,27.02,27.824,28.578,29.273,29.703,30.151,30.803,31.274,31.76,32.31,32.703,33.309,34.24,34.892,35.343,35.944,36.845,37.868,38.747,39.788,41.029,42.016,43.04,44.076,45.024,45.934,47.042,48.297,49.187,49.969,50.638,51.164,51.741,52.465,53.005,53.545,54.088,54.447,55.06,55.71,56.284,56.785,57.198,57.771,58.435,58.954,59.385,59.883,60.6,61.135,61.724,62.377,62.833,63.407,63.956,64.542,65.234,66.002,66.628,67.441,68.171,68.911,69.643,70.47,71.414,72.063,72.696,73.143,73.738,74.314,74.69,74.975,75.199,75.446,75.707,76.091,76.463,76.769,77.03,77.258,77.592,77.881,78.323,78.784,79.236,79.632,80.047,80.419,80.953,81.526,82.286,82.826,83.174,83.68,84.298,84.304,85.07,85.244,85.988,86.49,86.739,86.967,87.811,88.177,87.895,88.204,87.921,88.092,88.879,89.412,89.411,89.724,90.597,91.721,92.848,93.855,94.333,95.148,95.678,96.412,97.198,97.428,98.439,99.094,99.826,99.768,100.856,101.685,102.695,103.927,104.684,105.55,106.547,107.2,107.572,108.542,109.731,111.985,113.646,115.017,115.443,115.093,116.515,117.463
"251","243","      Accommodations (104)","DACCRG3",10.671,10.788,10.819,10.966,10.933,11.052,10.974,11.038,11.136,11.145,11.171,11.108,11.221,11.174,11.267,11.273,11.283,11.262,11.227,11.294,11.233,11.377,11.461,11.508,11.514,11.568,11.675,11.644,11.586,11.693,11.893,12.04,12.179,12.258,12.408,12.499,12.698,12.905,13.054,13.233,13.452,13.661,13.936,14.253,14.474,14.764,15.024,15.211,15.364,15.472,15.56,15.652,15.754,15.863,15.868,16.048,16.202,16.454,16.685,16.869,17.108,17.444,17.938,18.29,18.574,18.819,19.091,19.499,19.85,20.177,20.617,21.157,21.311,21.843,22.251,23.011,23.695,24.374,25.206,26.084,26.866,27.657,28.491,29.744,30.825,31.674,32.252,32.91,33.89,34.899,36.031,36.896,37.956,38.963,39.773,40.118,40.218,40.63,41.399,42.502,43.241,44.124,44.561,45.162,45.873,47.104,47.933,48.577,48.384,48.803,49.582,50.668,51.501,52.234,53.048,53.198,54.812,55.694,55.539,56.253,56.777,57.704,58.733,59.442,60.323,60.036,61.097,61.593,63.093,63.825,64.133,64.438,64.04,65.059,66.81,67.005,66.016,67.966,68.2,68.918,68.472,69.995,70.01,70.338,70.033,72.362,73.123,73.408,73.569,75.305,76.286,76.675,77.17,78.643,78.776,80.207,80.318,81.651,81.86,83.926,83.046,84.267,85.308,85.824,87.214,88.259,89.118,89.387,90.023,90.16,90.048,88.559,89.702,89.733,89.864,90.299,89.966,90.326,91.769,93.153,93.35,96.174,97.015,98.37,99.655,100.151,98.905,101.289,102.887,104.357,104.453,105.912,106.832,109.477,111.213,111.318,111.779,110.993,111.545,110.181,107.267,106.191,105.628,106.509,105.579
"252","244","        Hotels and motels","DHOTRG3",10.248,10.386,10.413,10.605,10.55,10.688,10.578,10.66,10.77,10.77,10.798,10.715,10.852,10.77,10.88,10.88,10.88,10.853,10.798,10.88,10.77,10.963,11.072,11.1,11.1,11.156,11.292,11.237,11.154,11.292,11.54,11.732,11.897,12.007,12.172,12.281,12.529,12.803,12.969,13.187,13.436,13.682,14.012,14.4,14.67,15.028,15.331,15.524,15.661,15.715,15.798,15.881,15.963,16.073,16.045,16.239,16.376,16.651,16.898,17.09,17.336,17.721,18.298,18.656,18.903,19.15,19.425,19.865,20.247,20.607,21.099,21.706,21.76,22.334,22.748,23.631,24.429,25.221,26.212,27.257,28.195,29.122,30.063,31.512,32.799,33.767,34.316,34.95,36.068,37.228,38.521,39.446,40.744,41.981,42.861,43.108,43.163,43.738,44.568,45.583,46.65,47.669,48.085,48.572,49.35,50.804,51.762,52.474,52.01,52.366,53.246,54.435,55.31,56.048,56.928,56.956,58.884,59.84,59.399,60.144,60.566,61.544,62.609,63.307,64.284,63.675,64.806,65.217,66.917,67.635,67.88,68.029,67.241,68.352,70.261,70.229,68.875,71.317,71.495,72.245,71.391,73.155,73.064,73.325,72.721,75.561,76.369,76.537,76.555,78.622,79.665,80.001,80.399,82.062,82.02,83.654,83.626,85.129,85.215,87.624,86.29,87.629,88.754,89.231,90.787,91.851,92.761,92.936,93.485,93.393,92.963,90.736,91.953,91.688,91.477,91.641,90.861,90.975,92.458,93.855,93.744,96.99,97.618,98.791,100.039,100.346,98.456,101.145,102.807,104.254,104.047,105.581,106.336,109.26,111.11,110.913,111.116,109.771,110.132,107.999,103.664,101.86,100.643,101.424,99.764
"253","245","        Housing at schools","DSCHRG3",11.145,11.177,11.224,11.196,11.252,11.299,11.345,11.343,11.391,11.426,11.443,11.446,11.475,11.531,11.565,11.591,11.637,11.636,11.661,11.681,11.756,11.754,11.761,11.856,11.875,11.92,11.944,11.98,11.993,12.021,12.098,12.129,12.194,12.194,12.301,12.35,12.43,12.471,12.575,12.648,12.781,12.887,13.028,13.171,13.276,13.4,13.55,13.713,13.892,14.104,14.195,14.301,14.443,14.544,14.639,14.77,14.972,15.148,15.324,15.481,15.697,15.878,16.104,16.415,16.77,16.987,17.234,17.535,17.794,18.026,18.318,18.666,19.108,19.507,19.884,20.252,20.57,20.888,21.244,21.635,21.966,22.349,22.844,23.477,23.906,24.375,25,25.702,26.287,26.857,27.512,28.175,28.562,28.932,29.497,30.014,30.173,30.173,30.73,31.95,31.879,32.391,32.867,33.726,34.238,34.84,35.303,35.754,36.276,36.838,37.305,38.042,38.682,39.346,39.927,40.428,41.095,41.743,42.453,43.049,43.842,44.587,45.481,46.217,46.802,47.54,48.359,49.087,49.915,50.65,51.142,51.935,52.818,53.536,54.762,55.719,55.936,56.315,56.705,57.293,58.099,58.81,59.166,59.72,60.44,61.078,61.663,62.297,62.873,63.462,64.209,64.775,65.629,66.437,67.232,67.945,68.597,69.318,69.988,70.786,71.574,72.35,73.076,73.743,74.519,75.494,76.139,76.747,77.673,78.647,79.682,80.706,81.721,82.855,84.219,85.581,86.725,87.879,89.153,90.485,91.788,93.141,94.754,96.772,98.202,99.399,100.539,101.809,103.191,104.753,105.946,107.11,108.584,110.187,111.49,112.684,114.087,115.364,116.622,118,119.813,121.066,122.623,123.839,125.272
"254","246","    Financial services and insurance","DIFSRG3",11.628,11.58,11.629,11.762,11.937,12.072,12.239,12.389,12.392,12.438,12.628,12.821,13.05,13.137,13.094,13.071,13.103,13.028,13.086,13.193,13.392,13.576,13.743,13.893,13.876,13.909,14.023,14.186,14.499,14.76,14.982,15.129,15.073,15.06,15.176,15.423,15.716,16.118,16.526,16.87,17.309,17.637,17.906,18.208,18.39,18.555,18.739,19.025,19.265,19.611,20.008,20.303,20.725,20.932,21.142,21.241,21.038,21.343,21.647,21.996,22.521,22.974,23.469,23.953,24.379,24.83,25.049,25.534,25.722,25.546,26.102,26.45,26.613,27.445,28.487,29.25,30.497,31.547,31.881,32.626,31.412,33.705,34.153,34.174,34.493,35.211,36.146,37.918,38.996,38.868,38.465,38.304,39.116,39.917,41.523,43.003,44.224,43.055,46.243,45.804,45.75,47.48,48.723,48.711,50.344,49.574,49.639,49.243,51.392,52.119,52.833,53.574,53.698,53.143,54.065,54.585,55.881,56.63,58.001,58.075,59.031,59.367,58.926,59.262,60.3,62.311,62.729,63.068,63.532,63.82,65.546,66.448,68.676,69.626,70.12,70.479,70.215,70.551,70.724,70.523,70.668,71.091,72.163,72.735,73.524,74.112,74.851,75.569,76.122,76.752,78.101,79.118,80.583,81.814,82.518,83.552,84.005,83.797,84.094,84.388,84.899,84.815,84.843,85.083,86.689,85.47,85.141,85.339,85.932,85.849,83.749,85.178,85.833,87.179,87.992,89.072,89.482,91.222,92.154,93.063,94.644,95.969,97.398,97.941,99.095,99.956,100.181,100.768,101.027,101.882,102.378,103.927,104.792,105.515,107.213,109.385,109.591,110.252,110.389,109.713,108.695,109.1,109.27,110.71,111.946
"255","247","      Financial services","DFNLRG3",15.533,15.25,15.232,15.424,15.802,16.046,16.45,16.658,16.485,16.474,16.784,17.155,17.646,17.766,17.794,17.767,17.82,17.539,17.52,17.73,18.123,18.52,18.825,19.014,18.75,18.649,18.685,18.883,19.494,20.059,20.464,20.688,20.548,20.41,20.393,20.663,20.868,21.438,22.118,22.757,23.845,24.563,25.087,25.53,25.669,25.751,25.876,26.154,26.144,26.346,26.69,26.957,27.533,27.779,27.951,28.048,27.679,28.052,28.642,29.49,30.822,31.925,33.11,34.18,35.201,35.796,36.097,36.166,35.918,35.816,35.792,35.874,35.848,36.345,37.279,38.4,40.727,42.558,44.068,44.701,45.177,45.905,46.936,47.56,49.284,50.618,51.967,52.362,53.721,53.942,55.146,54.395,53.465,54.283,55.707,57.273,58.531,59.568,60.446,60.628,60.522,60.823,61.349,62.393,64.388,63.708,62.169,64.426,66.854,68.731,70.354,72.099,73.329,71.711,72.762,73.55,75.04,75.363,76.376,74.987,75.88,74.94,72.694,72.325,72.887,76.321,76.382,76.257,77.171,77.704,80.576,81.922,85.39,86.127,86.461,85.905,83.919,83.453,82.659,81.545,81.228,81.602,83.05,83.255,83.98,84.149,84.543,84.815,84.588,84.782,86.117,86.885,88.961,90.593,91.253,92.605,92.909,92.11,92.295,92.178,92.611,91.976,91.458,91.484,93.6,91.259,90.302,90.305,90.547,89.978,89.349,88.669,89.821,91.616,92.348,93.307,93.109,94.603,94.842,94.988,96.123,96.86,97.986,98.087,99.267,100.126,100.036,100.571,100.858,102.011,102.116,103.691,103.81,104.572,106.638,109.72,109.664,110.551,110.471,109.079,106.907,107.123,106.865,108.539,109.926
"256","248","        Financial services furnished without payment (107)","DIMPRG3",13.835,13.381,13.223,13.346,13.702,13.91,14.307,14.498,14.294,14.375,14.526,14.787,15.22,15.117,14.758,14.406,14.216,13.613,13.414,13.61,14.188,14.755,15.321,15.743,15.578,15.562,15.645,15.838,16.31,16.783,17.195,17.586,17.811,17.841,17.826,17.736,17.392,17.49,17.942,18.652,20.115,21.039,21.772,22.35,22.631,22.763,22.801,22.717,22.387,22.295,22.323,22.463,22.983,23.159,23.343,23.517,23.403,23.935,24.668,25.718,27.246,28.5,29.677,30.604,31.329,31.665,31.76,31.67,31.274,31.044,30.93,30.997,30.9,31.482,32.386,33.606,35.687,37.013,38.128,39.08,39.521,40.21,40.933,41.704,42.614,43.487,44.052,44.484,45.088,45.201,45.444,45.274,43.699,43.669,44.394,45.542,47.815,48.824,49.526,49.892,49.697,50.036,50.796,52.031,53.315,52.634,50.951,53.144,54.931,56.921,59.035,61.198,62.797,60.709,62.361,63.658,64.339,64.722,66.243,64.611,64.633,63.281,59.919,59.673,59.975,64.169,63.949,64.073,64.911,65.697,68.583,70.026,73.945,75.081,75.944,74.84,72.163,70.324,69.088,68.484,69.74,69.738,72.252,72.701,73.064,72.409,72.467,72.403,72.727,72.218,74.305,75.824,77.946,79.51,79.813,82.404,82.972,84.427,85.119,85.066,86.263,86.368,87.25,87.364,90.018,90.849,89.706,89.841,90.479,90.387,88.474,87.887,89.481,92.491,93.675,94.852,95.214,96.305,96.245,95.476,96.439,96.936,98.417,98.834,100.335,100.909,99.651,99.105,99.838,101.234,100.962,102.478,101.345,103.676,106.931,109.81,108.91,110.985,110.302,110.557,108.386,108.654,108.289,110.451,112.345
"257","249","          Commercial banks","DIMCRG3",16.76,17.307,17.786,18.143,18.36,18.49,18.508,18.443,18.157,18.053,17.987,17.976,18.156,18.176,18.165,18.127,17.939,17.986,18.111,18.321,18.748,18.994,19.208,19.389,19.405,19.618,19.884,20.217,20.718,21.051,21.324,21.546,21.701,21.879,22.071,22.305,22.345,22.858,23.571,24.463,25.758,26.692,27.466,28.043,28.529,28.596,28.419,28.05,27.178,26.811,26.608,26.571,27.107,27.177,27.197,27.214,26.641,27.169,28.169,29.637,32.235,34.076,35.561,36.553,36.994,37.03,36.737,36.187,34.919,34.332,34.019,34.035,34.561,35.127,35.891,36.836,38.096,39.257,40.463,41.708,42.876,44.286,45.827,47.493,49.689,51.308,52.743,53.975,54.181,55.436,56.868,58.298,60.526,60.687,60.386,59.759,58.247,57.789,57.431,57.132,57.602,57.887,58.732,60.091,61.092,58.179,53.184,56.264,58.556,61.358,64.24,66.926,65.566,62.566,64.58,66.183,67.021,67.385,69.267,66.859,66.69,64.586,59.96,59.488,59.636,65.432,64.27,64.26,65.195,65.987,69.381,71.018,75.782,77.105,78.042,76.403,72.709,70.138,68.359,67.368,68.918,68.744,71.916,72.1,71.911,70.386,70.022,69.597,70.009,68.684,71.067,72.634,75.17,76.961,76.829,80.349,80.749,82.632,83.279,82.664,84.163,83.69,84.471,83.868,87.328,88.351,86.14,86.944,88.979,89.578,86.717,86.066,88.952,93.837,95.483,96.966,96.726,97.952,97.421,95.75,96.618,97.066,99.264,99.66,101.308,102.011,99.21,97.517,97.187,99.253,98.27,103.907,100.458,104.986,109.663,111.726,114.088,119.947,117.46,120.831,117.099,117.696,114.967,119.124,123.627
"258","250","          Other depository institutions and regulated investment companies","DIMNRG3",10.707,9.177,8.415,8.307,8.751,9.002,9.738,10.167,10.039,10.286,10.624,11.118,11.755,11.546,10.907,10.319,10.143,8.987,8.526,8.705,9.38,10.188,11.038,11.661,11.321,11.092,11.008,11.073,11.499,12.074,12.593,13.125,13.406,13.297,13.084,12.684,11.96,11.634,11.814,12.338,13.991,14.923,15.641,16.254,16.32,16.54,16.843,17.086,17.402,17.631,17.941,18.313,18.856,19.179,19.586,19.976,20.439,21.018,21.463,22.065,22.392,23.053,23.986,24.939,26.215,27.092,27.73,28.213,28.912,29.015,28.953,28.912,27.582,28.174,29.438,31.337,35.24,37.064,38.28,39.007,38.512,38.351,38.19,38.081,37.714,37.979,37.759,37.471,38.257,37.448,36.69,35.058,29.86,29.231,30.629,33.699,41.312,44.354,46.539,47.74,46.34,46.634,47.35,48.655,50.427,51.842,53.223,54.724,56.176,57.924,59.731,61.961,67.299,64.765,66.433,67.68,68.21,68.451,70.029,68.17,68.26,66.745,63.064,62.753,62.924,66.675,67.142,67.193,68.192,69.132,72.107,73.502,77.071,78.041,78.849,77.995,75.866,74.295,73.23,72.695,73.85,73.851,76.272,77.025,77.998,77.739,77.97,77.896,77.753,77.358,79.566,81.232,83.57,85.285,85.731,88.146,88.605,89.866,90.5,90.543,91.708,91.92,92.799,93.049,95.246,95.843,94.59,94.101,93.539,92.764,90.692,89.81,90.893,93.194,94.249,95.493,96.237,97.378,97.469,96.829,97.25,97.529,98.677,99.098,100.17,100.776,99.799,99.268,100.552,101.64,101.627,100.811,99.872,101.285,104.437,108.149,105.276,105.854,106.177,106.195,105.714,105.785,105.87,106.255,106.801
"259","251","          Pension funds","DPENRG3",8.435,8.555,8.682,8.8,8.861,8.958,9.004,9.101,9.161,9.202,9.285,9.349,9.457,9.538,9.602,9.651,9.675,9.724,9.824,9.905,10.037,10.112,10.182,10.265,10.307,10.392,10.441,10.51,10.625,10.735,10.842,10.945,10.979,11.07,11.215,11.38,11.571,11.719,11.895,12.042,12.14,12.313,12.468,12.654,12.881,13.065,13.202,13.397,13.483,13.627,13.804,13.965,14.198,14.35,14.503,14.661,14.858,15.112,15.324,15.594,15.877,16.151,16.465,16.847,17.121,17.281,17.627,18.002,18.35,18.635,19.063,19.475,19.946,20.428,20.835,21.252,21.69,22.204,22.601,22.98,23.314,23.789,24.26,24.702,25.363,25.79,26.207,26.61,27.101,27.435,27.862,28.27,28.622,28.996,29.634,30.172,30.74,31.358,31.873,32.335,32.742,33.244,33.795,34.465,35.34,36.221,37.071,38.082,39.014,39.41,40.177,40.901,41.684,42.452,43.166,43.794,44.375,45.016,45.63,46.125,46.478,47.182,47.56,48.017,48.996,49.537,50.402,51.224,51.32,51.664,52.204,52.909,53.915,54.685,55.353,56.037,56.344,56.864,57.22,57.695,58.017,58.458,59.039,59.474,59.856,60.551,61.242,62.045,63.164,64.326,65.303,66.323,66.992,67.715,68.593,69.588,70.674,71.624,72.495,73.349,73.928,74.963,76.046,77.282,79.554,80.644,81.692,82.412,84.056,84.697,85.316,86.024,86.445,87.353,87.915,88.103,88.465,88.97,89.354,90.062,93.037,94.411,95.462,96.01,98.863,99.112,100.108,101.95,102.839,103.83,104.018,105.516,108.19,109.739,110.63,112.115,111.47,110.639,110.597,104.853,100.894,101.053,104.373,107.969,108.683
"260","252","        Financial service charges, fees, and commissions (108)","DOFIRG3",17.479,17.572,17.866,18.198,18.583,18.887,19.254,19.474,19.392,19.194,19.802,20.363,20.911,21.504,22.417,23.211,23.885,24.529,24.984,25.175,25,24.865,24.459,24.056,23.624,23.351,23.285,23.473,24.3,25.003,25.378,25.245,24.396,23.969,23.96,24.846,26.109,27.585,28.664,29.124,29.278,29.421,29.347,29.33,28.967,28.811,29.152,30.568,31.617,32.703,34.015,34.654,35.252,35.67,35.773,35.601,34.443,34.058,33.81,33.509,33.518,33.49,34.182,35.4,37.326,38.836,39.983,40.84,41.427,41.954,42.382,42.507,42.842,42.7,43.336,43.404,45.805,49.272,51.974,50.698,51.128,51.713,53.712,53.445,57.923,60.73,64.941,65.078,68.853,69.401,73.907,71.089,72.993,76.906,80.588,83.132,80.018,80.704,81.921,81.201,81.54,81.591,80.993,80.908,85.038,84.592,84.176,85.789,89.73,90.623,90.08,89.917,89.609,89.795,88.734,87.762,91.442,91.498,90.666,90.402,93.841,94.366,95.897,95.235,96.423,96.93,97.804,96.969,97.94,97.648,99.981,100.824,102.607,102.214,101.117,102.035,102.062,105.119,105.504,103.235,99.188,100.374,99.028,98.651,100.221,102.318,103.436,104.41,102.979,104.642,104.23,103.327,105.175,106.855,108.197,107.118,106.894,102.165,101.54,101.362,100.686,99.027,96.586,96.497,97.942,91.845,91.088,90.925,90.704,89.569,90.497,89.698,90.303,90.651,90.877,91.612,90.822,92.765,93.329,94.448,95.77,96.782,97.518,97.284,98.135,99.309,100.447,102.109,101.917,102.817,103.283,104.916,106.277,105.491,106.389,109.674,110.483,110.101,110.674,107.468,105.294,105.452,105.316,106.421,107.198
"261","253","          Financial service charges and fees","DFEERG3",11.038,11.119,11.256,11.361,11.427,11.526,11.588,11.673,11.717,11.748,11.804,11.843,11.878,11.958,11.995,12.003,12.043,12.099,12.153,12.234,12.303,12.359,12.38,12.38,12.35,12.377,12.368,12.328,12.37,12.398,12.468,12.551,12.572,12.666,12.805,12.984,13.15,13.217,13.19,13.098,13.153,13.25,13.322,13.464,13.502,13.532,13.586,14.186,14.157,14.177,14.161,13.941,13.901,13.713,13.713,13.671,13.56,13.659,13.659,13.397,13.314,13.157,13.328,13.758,14.59,15.146,15.429,15.605,15.782,16.041,16.417,16.776,16.664,16.867,17.071,17.253,17.494,17.873,18.295,18.697,19.025,19.393,19.772,20.193,21.308,22.077,22.534,23.004,23.736,25.359,27.012,27.712,28.268,29.571,30.39,31.525,32.552,33.5,34.455,35.317,36.235,36.858,37.375,37.867,38.57,39.389,39.858,40.22,40.677,41.607,42.631,43.526,44.016,44.172,44.689,45.285,45.933,47.044,47.801,48.078,48.588,49.533,50.316,50.708,51.472,52.71,53.797,54.408,55.529,56.971,57.866,58.7,59.257,60.269,60.887,61.505,62.743,63.194,63.749,65.28,66.131,67.986,68.268,68.726,70.561,71.109,71.592,73.503,75.358,75.694,75.872,76.161,78.063,79.391,80,80.421,80.935,81.234,82.282,82.335,83.195,83.602,84.223,86.049,86.979,87.559,88.492,89.498,90.878,91.249,91.93,93.075,93.68,93.975,94.556,95.267,95.471,96.214,96.519,96.678,97.865,98.858,99.198,99.558,99.999,100.073,99.916,100.013,100.635,101.667,99.657,102.562,102.716,103.033,102.273,104.519,104.988,106.271,105.475,102.005,98.96,99.201,99.716,100.321,101.121
