"","Table 2#4#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214","F215","F216","F217","F218","F219"
"1098","262","          Portfolio management and investment advice services","DPMIRG3",59.269,60.475,61.372,61.865,61.905,62.264,62.796,63.602,64.25,64.878,65.438,66.086,66.664,67.044,66.922,67.149,67.16,67.268,66.697,66.714,67.3,67.329,67.622,67.884,68.371,68.819,68.751,68.773,68.533,68.951,69.633,69.897,70.293,70.527,71.613,71.709,72.113,72.139,71.887,72.299,73.049,73.158,73.456,73.681,73.815,73.885,74.427,74.266,75.299,75.539,75.622,75.62,76.04,75.155,75.559,75.823,76.208,76.317,76.221,76.52,76.831,76.865,76.935,77.324,77.078,77.753,78.5,78.448,79.353,79.728,79.488,79.378,79.586,79.888,79.702,80.239,80.671,80.853,81.121,81.332,81.888,82.05,82.557,83.126,83,82.477,83.018,84.569,85.487,85.873,85.736,85.791,85.934,86.262,85.856,84.703,83.005,82.863,83.79,85.663,86.985,87.665,87.488,87.654,88.02,88.427,89.034,89.881,90.936,91.812,92.569,93.123,93.972,94.887,95.786,95.962,95.488,94.383,94.15,94.474,95.587,96.617,97.406,97.907,98.139,98.501,99.18,100.345,102.396,104.319,104.948,104.689,103.809,103.068,102.836,103.204,103.935,105.054,106.798,108.161,108.63,108.612,109.5,111.096,113.033,113.928,113.578,111.754,111.192,111.576,113.011,114.386,115.908,117.313,118.773,119.465,119.854,119.446,118.459,116.651,116.365,117.491,119.627,120.409,120.043,117.846,116.604,115.884,115.543,115.76,115.739,116.348,116.103,116.111,115.874,115.761,115.711,116.165,116.35,116.635,117.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099","263","          Trust, fiduciary, and custody activities","DTRURG3",68.936,70.739,70.489,70.378,70.419,70.035,70.088,70.26,72.215,72.842,73.277,73.825,75.888,77.185,77.637,77.949,78.325,78.974,79.453,79.803,80.382,80.905,81.399,81.627,82.343,84.076,85.618,85.711,86.487,87.624,88.555,89.273,89.461,90.17,91.278,92.543,94.048,95.08,95.987,96.367,96.481,97.563,97.9,98.069,97.57,97.28,96.796,96.446,95.37,95.63,95.132,94.902,94.827,94.726,94.917,94.711,95.622,96.323,96.857,98.168,104.203,102.639,102.446,101.918,104.874,105.79,105.484,103.751,103.1,102.614,103.328,101.785,99.525,96.835,95.954,96.363,96.613,96.784,95.935,97.711,99.253,101.886,102.248,101.639,98.292,97.717,99.085,98.493,98.07,94.898,96.292,93.9,91.355,92.121,91.084,89.528,88.85,89.78,90.75,92.776,93.507,93.822,92.964,92.464,92.999,93.946,94.591,93.249,99.253,100.326,100.932,96.936,95.484,94.412,93.292,93.123,94.675,99.239,100.959,101.428,97.143,96.383,96.68,99.37,100.046,99.841,99.884,99.834,100.594,101.132,103.345,105.768,109.758,111.822,115.218,118.226,119.609,119.329,113.162,110.707,111.691,109.983,107.352,107.461,105.425,105.267,106.179,110.04,110.697,110.416,105.839,105.991,110.494,113.124,115.911,118.468,120.099,123.192,127.097,134.776,138.286,139.394,128.484,125.396,127.007,123.074,116.91,112.382,106.854,104.049,102.332,106.978,110.003,112.105,111.169,110.11,108.771,107.149,105.375,103.427,101.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100","264","      Insurance","DINSRG3",58.943,59.197,59.4,59.875,60.057,60.469,60.848,61.155,61.531,61.883,62.273,62.817,63.336,63.709,64.063,64.469,64.753,65.211,65.719,66.165,66.531,67.028,67.566,67.702,67.857,68.141,68.363,68.604,68.808,69.082,69.28,69.548,69.9,69.964,70.193,70.399,70.69,70.766,70.971,71.168,71.4,71.507,71.644,71.794,71.949,72.4,72.693,72.848,73.059,73.248,73.49,73.745,73.955,74.218,74.561,74.812,75.036,75.193,75.367,75.54,75.939,76.156,76.465,76.523,76.709,76.932,77.205,77.33,77.565,77.724,77.862,78.001,78.695,79.04,79.237,79.398,79.664,79.866,79.81,79.769,66.341,79.905,80.054,79.965,79.768,79.819,79.985,80.278,80.516,80.738,81.119,81.459,81.794,82.241,82.766,83.195,83.58,83.993,84.63,85.404,86.272,86.87,87.5,88.15,88.798,89.747,90.1,90.722,91.687,92.428,93.192,93.922,94.684,95.308,96.06,96.552,96.937,97.303,97.749,98.105,98.456,98.864,99.191,99.462,99.68,99.967,100.148,100.414,100.633,100.847,101.112,101.227,101.213,101.241,101.377,101.443,101.662,101.927,102.34,102.736,103.275,103.764,104.269,104.862,105.985,106.463,106.742,106.903,106.935,107.345,107.778,108.175,108.454,108.612,108.655,109.054,109.292,109.44,109.538,109.638,109.688,109.825,109.993,110.177,110.486,110.5,110.75,110.918,111.433,111.544,111.779,111.934,112.298,112.667,112.799,113.317,113.41,113.858,114.069,114.447,114.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101","265","        Life insurance (110)","DLIFRG3",59.998,60.149,60.322,60.623,60.833,61.114,61.306,61.555,61.789,62.084,62.319,62.668,63.083,63.493,63.871,64.288,64.685,64.973,65.32,65.584,65.986,66.332,66.672,66.963,67.049,67.375,67.566,67.813,68.021,68.337,68.587,68.892,69.343,69.622,69.964,70.242,70.756,71.035,71.313,71.68,72.028,72.259,72.59,72.878,73.124,73.496,73.744,73.925,74.14,74.255,74.517,75.147,75.343,75.54,75.973,76.399,76.917,77.302,77.648,78.067,79.183,79.894,80.787,80.647,80.95,81.561,81.891,81.962,82.469,82.775,82.856,82.861,84.366,84.887,85.246,85.387,85.899,86.181,86.053,85.699,38.929,86.194,86.188,86.022,85.876,85.856,86.351,87.271,87.933,88.44,88.618,88.818,89.045,89.417,89.582,89.42,89.338,89.603,90.129,90.753,91.334,91.712,91.875,92.214,92.496,92.938,93.266,93.669,94.139,94.416,94.823,95.158,95.658,96.066,96.618,96.923,97.124,97.215,97.296,97.357,97.563,97.838,98.34,98.971,99.331,99.589,99.856,100.345,101.232,101.948,102.236,102.516,102.507,102.448,102.279,101.903,101.85,102.003,102.324,102.72,103.197,103.702,104.295,105.132,106.147,106.621,106.556,105.989,105.662,105.728,106.039,106.161,106.036,105.74,105.847,106.17,106.964,107.247,107.111,106.672,106.413,106.304,106.493,106.577,106.613,106.588,106.803,106.886,107.472,107.31,107.666,107.5,108.135,108.449,108.686,108.873,108.951,109.674,109.773,109.982,110.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102","266","        Net household insurance (111)","DFINRG3",40.806,40.78,41.88,42.124,42.283,43.024,43.267,43.262,41.692,41.866,42.9,43.154,42.784,43.667,44.245,44.548,44.824,45.451,46.851,46.794,46.806,48.074,48.798,46.632,47.492,48.431,48.656,49.38,49.201,50.14,51.219,52.137,52.812,52.742,53.043,53.111,52.984,52.511,52.63,51.652,50.837,50.299,50.034,50.343,50.887,51.31,51.756,51.939,51.38,52.017,52.36,52.338,53.264,55.766,55.862,56.198,56.196,56.414,56.748,56.678,56.967,56.794,56.283,57.236,58.594,59.072,59.218,59.221,59.066,59.71,60.247,60.587,61.487,61.312,62.496,62.944,65.266,65.363,64.941,65.111,65.241,65.951,65.875,65.107,66.045,67.306,67.49,68.231,68.91,69.164,71.19,73.396,74.085,74.411,77.854,80.912,84.425,85.099,85.667,85.464,87.755,89.927,90.813,91.971,92.95,93.903,90.976,90.617,91.123,91.066,91.676,93.717,94.729,94.674,95.721,97.048,97.475,94.434,98.431,101.292,100.956,101.249,101.5,100.238,99.375,100.812,101.503,101.678,99.549,97.837,97.684,97.619,98.09,99.193,100.041,99.996,99.852,100.465,100.78,100.738,102.565,101.373,107.144,104.962,106.416,105.034,105.331,106.303,103.861,105.521,105.145,106.756,107.394,107.073,108.01,108.946,109.233,109.602,109.419,111.786,111.568,113.12,112.548,112.227,115.224,115.621,116.67,116.921,117.489,117.254,116.958,116.956,117.154,118.153,119.088,121.74,122.542,123.341,124.72,128.422,129.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103","267","          Household insurance premiums and premium supplements","DFIPRG3",79.511,79.607,80.1,80.241,80.324,80.664,80.933,81.067,80.158,80.248,80.593,80.798,80.542,80.984,81.266,81.464,81.496,81.906,82.675,82.713,82.739,83.303,83.815,82.611,82.912,83.527,83.514,83.687,83.949,84.391,84.628,84.891,85.185,85.23,85.307,85.352,85.625,85.471,85.582,85.634,84.84,84.336,84.464,84.413,84.405,84.78,84.976,85.002,84.84,85.113,85.223,85.3,85.47,86.958,86.831,86.916,87.001,86.95,86.873,86.933,87.078,87.078,87.282,87.707,88.285,88.413,88.677,88.49,88.626,88.643,88.889,89.034,89.332,89.383,89.663,89.774,90.837,90.999,90.676,90.701,90.727,90.888,90.905,90.446,90.48,90.803,90.88,91.177,91.501,91.713,92.419,93.227,93.559,93.593,94.725,95.558,96.877,97.072,96.962,97.174,97.2,97.957,98.331,98.51,98.561,98.671,97.242,97.191,97.608,97.812,97.906,98.45,98.79,98.859,98.773,98.927,99.139,98.961,100.126,100.926,100.823,100.937,101.238,100.568,100.375,100.368,100.481,100.201,99.224,98.536,98.621,98.809,98.622,98.86,98.894,98.826,98.953,99.005,98.996,98.851,99.064,98.885,100.612,99.583,99.895,99.813,99.824,100.016,99.018,99.631,99.181,99.478,99.356,99.234,99.538,99.543,99.911,100.07,100.137,100.75,100.741,101.32,101.041,100.869,102.045,102.021,102.29,102.109,102.435,102.674,102.72,102.667,102.712,103.014,103.197,103.65,103.939,103.951,104.001,105.336,105.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","268","          Less: Household insurance normal losses","DFIBRG3",115.441,115.695,115.237,115.208,115.174,114.903,115.159,115.46,115.623,115.583,114.947,115.048,115.006,114.741,114.551,114.564,114.256,114.285,114.041,114.208,114.261,113.815,113.966,114.163,113.714,113.85,113.559,113.097,113.817,113.66,112.938,112.44,112.266,112.408,112.195,112.173,112.845,113.066,113.116,114.44,113.796,113.42,114.044,113.521,112.775,113.016,112.849,112.675,113.085,112.848,112.65,112.844,112.041,112.039,111.666,111.439,111.62,111.251,110.69,110.891,110.839,111.038,112.05,111.802,111.402,111.113,111.485,111.111,111.569,110.881,110.782,110.706,110.311,110.624,109.884,109.619,109.208,109.429,109.247,109.122,109.041,108.64,108.74,108.591,107.755,107.195,107.164,107.067,107.077,107.24,106.871,106.568,106.608,106.407,105.856,105.123,104.941,104.821,104.257,104.728,103.283,103.132,103.182,102.74,102.2,101.77,101.275,101.417,101.779,102.152,101.913,101.487,101.391,101.541,100.72,100.109,100.187,101.89,101.209,100.673,100.737,100.744,101.083,100.795,101.03,100.118,99.875,99.317,99.03,98.941,99.153,99.47,98.9,98.656,98.248,98.161,98.421,98.174,97.989,97.782,97.157,97.497,97.086,96.652,96.312,96.936,96.772,96.508,96.361,96.349,95.857,95.35,94.758,94.762,94.672,94.094,94.526,94.562,94.799,94.297,94.429,94.39,94.304,94.233,94.238,93.944,93.709,93.246,93.415,93.964,94.233,94.148,94.094,93.941,93.631,92.637,92.59,92.081,91.251,91.025,91.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","269","        Net health insurance (112)","DHINRG3",56.833,57.172,57.609,58.077,58.457,58.882,59.359,59.847,60.324,60.905,61.442,61.976,62.456,62.994,63.524,64.114,64.642,65.294,65.732,66.252,66.851,67.398,67.966,68.518,68.951,69.445,69.89,70.32,70.704,71.095,71.273,71.509,71.771,71.682,71.808,71.846,71.857,71.797,71.892,71.972,72.098,72.12,72.157,72.22,72.34,72.435,72.501,72.571,72.646,72.764,72.891,72.991,73.173,73.318,73.667,73.839,73.961,74.164,74.349,74.495,74.737,74.877,75.063,75.285,75.441,75.611,76.067,76.256,76.439,76.576,76.776,77.006,77.379,77.64,77.757,77.917,78.01,78.161,78.114,78.133,78.225,78.241,78.169,78.096,77.772,77.72,77.71,77.71,77.776,77.848,78.194,78.553,78.902,79.373,79.874,80.478,80.865,81.282,81.966,82.766,83.87,84.594,85.59,86.455,87.285,88.566,89.48,90.425,91.818,92.899,93.906,94.865,95.724,96.395,97.226,97.649,97.971,98.375,98.695,98.832,98.953,99.244,99.378,99.429,99.583,99.784,99.9,100.088,100.409,100.756,101.134,101.342,101.591,101.874,102.294,102.694,103.14,103.548,104.071,104.398,104.761,105.091,105.171,105.579,106.728,107.036,107.246,107.514,107.787,108.056,108.474,108.904,109.316,109.786,109.749,110.287,110.283,110.424,110.712,110.965,111.136,111.26,111.451,111.636,111.997,111.939,112.091,112.205,112.723,112.846,113.037,113.161,113.395,113.658,113.655,114.226,114.262,114.541,114.661,114.884,115.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106","270","          Medical care and hospitalization","DMINRG3",59.377,59.61,59.944,60.247,60.454,60.691,60.978,61.269,61.522,61.89,62.169,62.414,62.477,62.694,62.902,63.197,63.43,63.831,63.969,64.242,64.568,64.828,65.153,65.482,65.65,65.926,66.211,66.498,66.764,67.04,67.122,67.278,67.473,67.317,67.46,67.558,67.632,67.653,67.844,67.994,68.169,68.249,68.318,68.468,68.685,68.903,69.009,69.133,69.278,69.475,69.616,69.746,69.958,70.157,70.393,70.554,70.677,70.879,71.053,71.223,71.361,71.448,71.612,71.832,71.959,72.098,72.523,72.705,72.858,72.966,73.191,73.476,73.917,74.229,74.371,74.605,74.694,74.942,74.958,75.113,75.355,75.506,75.623,75.767,75.621,75.801,75.964,76.122,76.354,76.509,76.934,77.391,77.819,78.394,78.957,79.613,79.928,80.289,81.027,81.913,83.111,83.796,84.803,85.759,86.683,87.974,89.045,90.177,91.883,93.165,94.38,95.51,96.449,97.183,98.039,98.487,98.866,99.105,99.336,99.392,99.366,99.53,99.541,99.492,99.588,99.726,99.809,99.931,100.243,100.564,101.001,101.209,101.45,101.715,102.058,102.435,102.86,103.269,103.684,103.963,104.275,104.517,104.465,104.717,105.923,106.134,106.175,106.361,106.54,106.783,107.067,107.486,107.9,108.467,108.303,108.892,108.889,109.015,109.376,109.61,109.767,109.91,110.129,110.327,110.704,110.643,110.859,111.05,111.68,111.835,112.062,112.338,112.64,112.949,113.071,113.743,113.996,114.327,114.517,114.799,115.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","271","          Income loss","DIINRG3",150.872,144.076,138.599,136.331,132.177,128.114,123.945,119.978,116.202,112.245,109.083,106.372,105.107,102.809,100.472,97.825,95.538,93.398,91.413,89.525,88.084,86.718,85.669,84.838,84.189,83.622,82.97,82.464,82.063,81.866,81.632,81.605,81.77,81.833,81.993,82.147,82.458,82.6,82.757,82.973,83.294,83.48,83.698,83.878,83.944,84.126,84.234,84.391,84.478,84.418,84.481,84.97,85.003,85.02,85.318,85.537,85.899,86.05,86.17,86.418,86.701,87.029,87.57,87.541,87.68,88.191,88.461,88.458,88.925,89.047,89.225,89.426,89.939,90.124,90.173,90.36,90.798,91.012,90.837,90.861,91.204,90.927,90.887,90.818,90.997,91.141,91.419,91.836,91.915,91.992,92.188,92.447,92.585,92.794,92.967,93.08,93.517,93.998,94.169,93.818,93.639,93.768,94.05,94.461,94.771,94.681,94.736,94.981,95.389,95.607,95.843,95.947,96.388,96.734,96.822,96.895,97.186,97.709,98.186,98.203,98.231,98.528,98.877,99.244,99.086,99.133,99.721,100.359,101.75,101.987,101.576,101.508,102.115,102.131,102.275,102.733,103.049,103.27,103.755,104.223,103.832,103.354,103.557,104.092,104.225,104.627,105.135,105.427,105.817,105.991,106.151,106.243,106.683,107.066,108.104,108.394,108.779,108.963,109.373,109.54,110.074,111.091,111.896,111.877,111.927,111.012,109.155,108.292,108.598,109.025,108.875,108.853,108.958,109.768,109.773,110.264,110.45,110.678,110.935,111.121,111.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108","272","          Workers' compensation","DPWCRG3",44.733,45.739,46.795,47.948,49.137,50.427,51.802,53.214,54.719,56.315,58.01,59.815,61.989,63.947,65.919,67.893,69.795,71.66,73.487,75.196,77.075,78.964,80.677,82.273,83.908,85.409,86.62,87.739,88.697,89.635,90.265,90.877,91.45,91.648,91.723,91.514,91.248,90.821,90.492,90.255,90.15,89.898,89.773,89.415,89.074,88.567,88.436,88.224,87.944,87.69,87.75,87.655,87.696,87.581,88.493,88.719,88.807,89.018,89.265,89.281,90.047,90.439,90.701,90.954,91.261,91.548,92.18,92.415,92.718,93,93.063,93.014,93.025,93.028,93.028,92.82,92.887,92.557,92.216,91.57,90.906,90.301,89.301,88.177,86.929,85.73,84.85,84.034,83.288,82.946,82.923,82.818,82.801,82.789,83.027,83.431,84.163,84.845,85.316,85.816,86.592,87.567,88.578,89.049,89.47,90.841,91.082,91.188,91.159,91.351,91.429,91.644,92.16,92.561,93.347,93.682,93.731,94.925,95.666,96.205,97.051,97.953,98.654,99.149,99.612,100.132,100.356,100.813,101.059,101.542,101.722,101.957,102.204,102.597,103.407,103.91,104.469,104.896,105.933,106.47,107.157,107.996,108.698,109.837,110.841,111.615,112.638,113.33,114.084,114.503,115.666,116.204,116.605,116.566,117.088,117.378,117.321,117.552,117.416,117.782,117.993,117.89,117.84,117.976,118.292,118.367,118.424,118.241,118.137,118.033,118.064,117.335,117.189,117.106,116.378,116.357,115.099,115.078,114.755,114.63,114.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109","273","        Net motor vehicle and other transportation insurance (116)","DTINRG3",64.281,64.58,64.259,65.091,64.84,65.422,65.947,66.049,66.701,66.74,67.038,67.969,68.851,68.794,68.756,68.813,68.474,68.812,69.595,70.235,70.163,70.703,71.452,70.858,70.517,70.28,70.144,69.989,69.908,69.841,69.901,70.109,70.444,70.481,70.728,71.151,71.686,71.785,72.11,72.424,72.815,72.986,73.089,73.193,73.24,74.481,75.244,75.522,76.073,76.438,76.855,76.939,77.134,77.451,77.701,77.861,77.924,77.68,77.586,77.52,77.265,76.995,76.831,76.742,76.698,76.458,76.296,76.389,76.408,76.355,76.407,76.536,76.77,77.122,77.146,77.286,77.364,77.614,77.74,77.918,77.914,78.102,78.796,78.783,78.699,78.933,79.088,79.224,79.288,79.503,80.035,80.307,80.706,81.206,81.917,82.38,83.003,83.564,84.227,85.209,85.697,86.097,86.355,86.798,87.399,88.13,87.48,87.673,88.244,88.804,89.438,89.976,90.812,91.667,92.458,93.269,94.045,95.041,95.889,96.904,98.088,98.975,99.561,100.083,100.392,100.82,101.003,101.183,100.504,99.914,99.901,99.576,98.834,98.223,97.983,97.818,97.876,97.894,98.167,98.785,99.719,100.763,101.648,102.666,103.827,104.938,105.864,106.679,106.902,107.997,108.735,109.281,109.733,109.78,109.829,109.908,110.001,109.953,109.916,110.078,110.278,110.609,110.787,111.173,111.373,111.578,112.026,112.441,112.843,113.354,113.601,114.313,114.659,115.303,115.536,116.09,116.26,116.721,117.175,117.749,118.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110","274","    Other services","DOTSRG3",73.581,73.664,73.707,74.167,74.441,74.595,74.706,74.791,74.817,74.939,75.042,75.297,75.458,75.579,75.854,75.818,76.24,76.509,76.722,76.976,77.199,77.549,77.793,77.971,78.025,78.088,78.28,78.512,78.804,79.083,79.1,79.042,79.028,79.057,79.184,79.233,79.353,79.377,79.617,79.945,80.281,80.398,80.455,80.608,80.802,81.102,81.291,81.504,81.657,81.846,81.956,82.005,82.142,82.191,82.316,82.446,82.619,82.785,83.076,83.251,83.535,83.549,83.498,83.597,83.806,83.729,83.957,84.074,83.925,84.315,84.484,84.83,85.017,85.257,85.55,85.64,85.865,86.171,86.794,87.097,87.275,87.765,87.923,88.113,88.382,88.593,88.723,88.817,89.14,89.611,90.355,90.809,90.957,91.021,91.18,91.357,91.725,92.08,92.372,92.737,92.911,93.004,93.146,93.619,93.94,94.226,94.411,94.631,94.905,95.221,95.438,95.639,95.85,96.243,96.599,96.912,97.139,97.131,97.473,97.747,98.22,98.571,98.945,99.341,99.902,100.145,100.384,100.377,100.696,100.89,101.129,101.402,101.695,102.144,102.475,102.775,103.023,103.33,103.663,103.819,104.249,104.539,104.602,104.753,104.677,105.062,105.468,105.721,105.996,106.17,106.396,106.859,107.077,107.414,107.563,108.084,108.545,108.927,109.402,109.984,110.616,111.102,111.533,111.742,111.566,111.9,112.187,112.322,112.357,112.454,112.624,112.623,112.822,112.867,113.05,113.223,113.504,114.198,114.488,114.552,114.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111","275","      Communication","DCOMRG3",108.204,107.403,107.237,107.436,107.286,107.468,107.439,107.265,107.235,107.241,106.946,107.15,107.007,106.918,107.544,106.464,107.374,107.681,107.779,107.936,108.057,108.18,108.234,108.35,108.796,108.509,108.59,108.656,108.737,108.938,108.963,107.459,107.502,107.556,107.593,107.43,107.231,107.175,107.424,107.376,107.91,107.874,107.95,107.098,107.334,107.32,107.318,106.702,106.647,106.477,106.321,106.038,105.469,105.189,104.72,104.651,104.686,104.364,104.721,104.474,104.766,103.795,103.415,103.144,102.878,101.656,101.824,102.047,100.609,101.574,101.15,101.075,100.744,100.844,101.188,101.114,100.873,101.021,101.902,102.03,101.477,101.8,101.838,101.8,101.955,102.007,101.222,100.825,101.115,101.286,102.547,103.475,103.169,103.215,103.043,103.015,103.35,103.442,103.153,102.729,102.457,101.809,101.952,101.852,101.849,101.686,101.561,101.441,101.472,101.612,101.479,100.894,100.583,100.787,100.759,100.51,100.625,100.017,100.168,100.198,100.111,100.349,100.224,100.394,100.123,99.906,99.658,99.51,100.003,99.81,99.886,100.026,100.152,100.198,100.356,100.556,100.523,100.746,101.03,100.735,100.591,99.66,98.417,97.727,96.983,97.111,97.358,97.577,97.966,97.792,97.815,98.027,98.132,98.13,97.85,98.062,98.12,98.196,98.298,98.611,98.976,99.471,100.068,100.035,100.02,100.088,100.38,100.632,100.856,100.993,101.121,101.293,101.317,101.308,101.546,101.604,101.73,101.633,101.12,101.207,101.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112","276","        Telecommunication services (71)","DTCSRG3",111.409,110.396,110.2,110.414,110.267,110.492,110.469,110.255,110.219,110.205,109.869,110.142,109.965,109.802,110.515,109.252,110.278,110.628,110.716,110.86,110.968,111.124,111.207,111.35,111.911,111.604,111.747,111.778,111.791,111.938,111.882,110.079,110.048,110.098,110.163,109.97,109.703,109.625,109.907,109.796,110.308,110.248,110.32,109.321,109.603,109.577,109.574,108.84,108.536,108.336,108.134,107.786,107.193,106.947,106.481,106.496,106.8,106.433,106.858,106.559,106.901,105.549,105.046,104.709,104.444,103.171,103.375,103.653,101.897,103.045,102.498,102.416,101.913,101.897,102.273,102.184,101.9,101.957,102.596,102.512,101.923,102.29,102.32,102.287,102.785,102.89,101.892,101.416,102.046,101.958,102.572,103.743,103.351,103.454,103.232,103.24,103.652,103.719,103.327,102.732,102.406,101.452,101.876,101.697,101.528,101.352,101.719,101.633,101.466,101.632,101.354,101.142,100.858,100.777,100.707,100.335,100.509,99.733,99.949,99.97,99.864,100.223,100.112,100.326,100.012,99.953,99.602,99.508,100.172,99.905,100.129,100.193,100.137,100.199,100.119,100.2,100.126,100.284,100.643,100.854,101.057,101.35,101.256,101.389,101.485,101.686,101.975,102.121,102.527,102.5,102.596,102.824,102.907,103.065,102.724,102.764,102.895,102.84,103.023,103.503,103.782,104.296,104.837,104.767,104.785,104.858,105.003,105.089,105.262,105.279,105.354,105.445,105.63,105.563,105.906,105.986,106.222,106.197,105.614,105.728,105.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
